case_label,mood_day_minus_3,mood_day_minus_2,mood_day_minus_1,journal_sentiment_score,stress_score,sleep_score,energy_score,trigger_cluster,next_day_mood_label
Good,4,3,4,0.333,2,4,3,growth_positive,Good
Good,4,3,4,0.333,3,3,4,health_sleep,Good
Good,3,3,4,0.167,3,3,3,growth_positive,Good
Good,4,5,5,0.833,2,5,5,work_studies,Good
Good,3,5,5,0.667,2,4,5,work_studies,Good
Good,5,4,4,0.667,1,3,4,work_studies,Good
Good,3,4,4,0.333,2,4,4,health_sleep,Good
Good,3,5,5,0.667,1,5,4,health_sleep,Good
Good,3,3,4,0.167,3,3,4,money_future,Good
Good,5,5,4,0.833,2,4,5,relationships,Good
Good,4,4,3,0.333,2,4,3,work_studies,Good
Good,4,4,4,0.5,2,4,4,money_future,Good
Good,3,3,4,0.167,3,3,4,relationships,Good
Good,4,3,5,0.5,3,3,4,growth_positive,Good
Good,3,4,3,0.167,2,4,3,money_future,Good
Good,5,4,4,0.667,2,4,4,work_studies,Good
Good,4,4,5,0.667,1,4,5,growth_positive,Good
Good,4,5,4,0.667,1,5,5,money_future,Good
Good,5,4,4,0.667,2,4,5,work_studies,Good
Good,5,5,4,0.833,1,5,5,growth_positive,Good
Good,5,3,4,0.5,2,3,5,work_studies,Good
Good,5,4,5,0.833,2,5,4,relationships,Good
Good,3,4,3,0.167,3,4,3,work_studies,Good
Good,5,4,4,0.667,2,5,4,money_future,Good
Good,4,4,4,0.5,2,4,4,money_future,Good
Good,3,4,5,0.5,3,5,4,relationships,Good
Good,5,4,4,0.667,1,5,4,growth_positive,Good
Good,4,4,4,0.5,2,5,3,growth_positive,Good
Good,3,3,4,0.167,3,3,3,growth_positive,Good
Good,4,5,4,0.667,2,5,5,money_future,Good
Good,4,4,4,0.5,2,4,5,work_studies,Good
Good,3,4,3,0.167,3,3,3,growth_positive,Good
Good,5,4,4,0.667,1,4,4,relationships,Good
Good,4,3,5,0.5,2,4,4,money_future,Good
Good,4,4,4,0.5,3,3,4,work_studies,Good
Good,5,4,4,0.667,2,5,4,health_sleep,Good
Good,4,4,4,0.5,3,4,4,money_future,Good
Good,4,4,3,0.333,2,4,4,relationships,Good
Good,3,3,4,0.167,3,3,4,relationships,Good
Good,3,5,4,0.5,3,4,4,money_future,Good
Good,4,3,5,0.5,2,3,5,relationships,Good
Good,4,4,3,0.333,3,3,4,growth_positive,Good
Good,4,3,3,0.167,3,2,4,health_sleep,Good
Good,5,3,4,0.5,1,4,4,work_studies,Good
Good,4,4,4,0.5,3,5,4,money_future,Good
Good,5,4,3,0.5,3,4,4,work_studies,Good
Good,5,3,4,0.5,2,3,4,health_sleep,Good
Good,5,4,4,0.667,1,4,5,growth_positive,Good
Good,4,3,4,0.333,2,4,4,money_future,Good
Good,3,4,4,0.333,2,3,3,money_future,Good
Good,3,4,4,0.333,2,4,4,money_future,Good
Good,5,5,3,0.667,2,3,5,growth_positive,Good
Good,3,4,5,0.5,1,5,4,money_future,Good
Good,4,4,4,0.5,2,4,4,work_studies,Good
Good,4,5,4,0.667,2,4,4,money_future,Good
Good,3,3,5,0.333,3,3,4,money_future,Good
Good,3,4,4,0.333,3,5,4,work_studies,Good
Good,5,5,4,0.833,1,5,5,health_sleep,Good
Good,5,4,4,0.667,2,4,4,money_future,Good
Good,4,3,5,0.5,3,4,4,growth_positive,Good
Good,5,4,4,0.667,2,4,4,growth_positive,Good
Good,4,5,4,0.667,2,5,5,money_future,Good
Good,4,4,3,0.333,2,4,5,money_future,Good
Good,3,4,4,0.333,2,4,3,health_sleep,Good
Good,4,4,4,0.5,2,3,3,money_future,Good
Good,5,5,4,0.833,1,4,5,growth_positive,Good
Good,5,4,3,0.5,2,3,4,relationships,Good
Good,5,5,4,0.833,2,5,5,growth_positive,Good
Good,3,3,4,0.167,3,4,3,money_future,Good
Good,4,5,5,0.833,1,5,4,health_sleep,Good
Good,4,5,3,0.5,3,4,4,health_sleep,Good
Good,4,4,4,0.5,1,4,4,growth_positive,Good
Good,4,4,5,0.667,2,5,5,money_future,Good
Good,3,4,4,0.333,2,4,4,health_sleep,Good
Good,3,3,5,0.333,3,5,4,work_studies,Good
Good,4,3,4,0.333,2,4,4,relationships,Good
Good,5,4,4,0.667,1,3,5,work_studies,Good
Good,3,5,4,0.5,2,4,4,relationships,Good
Good,3,4,4,0.333,2,4,4,money_future,Good
Good,4,5,4,0.667,1,5,4,health_sleep,Good
Good,3,5,4,0.5,2,4,4,money_future,Good
Good,4,5,3,0.5,3,4,5,health_sleep,Good
Good,4,4,3,0.333,2,3,4,growth_positive,Good
Good,5,4,4,0.667,1,4,4,growth_positive,Good
Good,3,4,4,0.333,2,3,4,growth_positive,Good
Good,4,5,4,0.667,1,4,4,growth_positive,Good
Good,4,3,5,0.5,2,4,5,relationships,Good
Good,4,4,3,0.333,3,3,4,money_future,Good
Good,4,3,4,0.333,2,3,4,relationships,Good
Good,4,4,4,0.5,3,5,4,health_sleep,Good
Good,3,4,4,0.333,3,4,4,growth_positive,Good
Good,5,3,4,0.5,3,3,4,relationships,Good
Good,4,4,4,0.5,2,3,4,relationships,Good
Good,4,4,4,0.5,3,4,5,work_studies,Good
Good,5,5,5,1.0,1,5,5,growth_positive,Good
Good,5,3,4,0.5,3,3,5,work_studies,Good
Good,4,3,4,0.333,3,3,4,growth_positive,Good
Good,4,3,4,0.333,2,3,4,health_sleep,Good
Good,3,3,4,0.167,3,3,3,growth_positive,Good
Good,3,5,5,0.667,2,5,4,health_sleep,Good
Good,4,5,5,0.833,1,5,5,growth_positive,Good
Good,4,3,4,0.333,3,4,4,work_studies,Good
Good,4,5,4,0.667,2,5,4,money_future,Good
Good,4,5,3,0.5,2,4,4,money_future,Good
Good,3,4,4,0.333,2,4,4,health_sleep,Good
Good,5,5,4,0.833,1,5,5,growth_positive,Good
Good,5,5,5,1.0,1,5,5,relationships,Good
Good,3,4,3,0.167,3,4,3,growth_positive,Good
Good,5,4,5,0.833,2,5,4,money_future,Good
Good,4,4,4,0.5,1,4,4,health_sleep,Good
Good,4,4,3,0.333,3,4,4,money_future,Good
Good,4,3,4,0.333,2,4,4,money_future,Good
Good,3,5,4,0.5,1,5,5,growth_positive,Good
Good,4,3,4,0.333,2,3,4,relationships,Good
Good,5,4,4,0.667,1,4,4,money_future,Good
Good,3,4,5,0.5,3,4,4,work_studies,Good
Good,4,5,5,0.833,1,5,4,health_sleep,Good
Good,4,4,4,0.5,2,4,5,health_sleep,Good
Good,4,5,5,0.833,1,5,5,health_sleep,Good
Good,3,5,4,0.5,1,4,4,money_future,Good
Good,3,5,4,0.5,2,4,5,relationships,Good
Good,4,3,4,0.333,3,4,5,money_future,Good
Good,5,5,5,1.0,1,4,5,money_future,Good
Good,4,4,5,0.667,2,4,5,growth_positive,Good
Good,4,5,4,0.667,2,4,4,work_studies,Good
Good,4,4,4,0.5,3,4,4,relationships,Good
Good,5,4,3,0.5,2,4,4,growth_positive,Good
Good,5,4,3,0.5,2,3,4,money_future,Good
Good,3,4,4,0.333,3,4,4,work_studies,Good
Good,4,3,5,0.5,1,4,4,money_future,Good
Good,5,5,4,0.833,1,4,4,work_studies,Good
Good,4,4,3,0.333,2,3,4,money_future,Good
Good,3,4,3,0.167,2,4,3,work_studies,Good
Good,3,5,4,0.5,2,5,4,health_sleep,Good
Good,3,4,4,0.333,3,4,3,money_future,Good
Good,4,5,4,0.667,1,5,5,growth_positive,Good
Good,5,5,4,0.833,2,4,4,relationships,Good
Good,4,5,4,0.667,1,5,5,money_future,Good
Good,3,4,4,0.333,2,4,4,health_sleep,Good
Good,3,4,5,0.5,2,5,4,health_sleep,Good
Good,4,3,3,0.167,2,3,4,growth_positive,Good
Good,3,4,5,0.5,2,5,4,money_future,Good
Good,4,3,4,0.333,2,4,4,money_future,Good
Good,3,4,5,0.5,2,4,3,growth_positive,Good
Good,4,3,4,0.333,2,4,4,health_sleep,Good
Good,5,3,4,0.5,2,4,4,growth_positive,Good
Good,3,3,4,0.167,2,4,3,health_sleep,Good
Good,4,3,3,0.167,2,3,3,money_future,Good
Good,4,4,3,0.333,3,4,4,growth_positive,Good
Good,4,4,4,0.5,2,4,4,work_studies,Good
Good,4,4,4,0.5,2,4,4,health_sleep,Good
Good,4,3,4,0.333,2,4,3,relationships,Good
Good,3,5,5,0.667,1,5,4,work_studies,Good
Good,5,4,5,0.833,1,4,4,relationships,Good
Good,3,4,4,0.333,3,3,4,money_future,Good
Good,5,4,5,0.833,1,5,5,work_studies,Good
Good,5,5,5,1.0,1,5,5,money_future,Good
Good,3,4,4,0.333,3,4,4,relationships,Good
Good,5,4,3,0.5,2,3,4,money_future,Good
Good,3,4,4,0.333,2,4,3,health_sleep,Good
Good,4,3,4,0.333,2,3,4,work_studies,Good
Good,4,3,5,0.5,2,5,4,relationships,Good
Good,5,5,4,0.833,1,4,5,relationships,Good
Good,5,5,4,0.833,2,5,5,relationships,Good
Good,4,4,4,0.5,2,4,5,health_sleep,Good
Good,4,4,4,0.5,1,4,4,health_sleep,Good
Good,4,3,4,0.333,2,4,3,money_future,Good
Good,3,3,3,0.0,3,3,4,money_future,Good
Good,4,4,4,0.5,3,4,5,growth_positive,Good
Good,4,4,4,0.5,3,4,4,relationships,Good
Good,4,3,4,0.333,2,4,4,health_sleep,Good
Good,4,4,5,0.667,1,5,5,money_future,Good
Good,4,4,5,0.667,2,4,5,health_sleep,Good
Good,4,4,4,0.5,2,4,3,work_studies,Good
Good,4,5,4,0.667,1,4,4,work_studies,Good
Good,4,4,5,0.667,2,5,4,work_studies,Good
Good,4,5,4,0.667,2,4,4,money_future,Good
Good,4,4,3,0.333,2,3,3,work_studies,Good
Good,5,3,4,0.5,2,4,4,relationships,Good
Good,5,3,4,0.5,2,4,4,money_future,Good
Good,4,3,4,0.333,2,3,4,work_studies,Good
Good,3,4,4,0.333,2,5,3,money_future,Good
Good,4,4,3,0.333,2,4,4,health_sleep,Good
Good,4,5,4,0.667,2,4,5,relationships,Good
Good,3,5,5,0.667,1,5,4,work_studies,Good
Good,5,5,4,0.833,2,4,4,relationships,Good
Good,3,4,4,0.333,3,4,4,work_studies,Good
Good,4,4,5,0.667,1,5,5,relationships,Good
Good,3,5,4,0.5,2,4,5,health_sleep,Good
Good,4,3,4,0.333,3,4,3,relationships,Good
Good,3,5,4,0.5,2,5,5,work_studies,Good
Good,5,5,4,0.833,1,4,5,health_sleep,Good
Good,3,3,5,0.333,3,4,4,work_studies,Good
Good,4,4,5,0.667,2,4,5,relationships,Good
Good,5,4,4,0.667,2,4,4,health_sleep,Good
Good,3,3,3,0.0,3,2,3,health_sleep,Good
Good,3,4,4,0.333,2,4,3,work_studies,Good
Good,4,4,4,0.5,2,5,5,money_future,Good
Good,5,4,4,0.667,1,4,5,relationships,Good
Good,4,4,3,0.333,2,4,4,health_sleep,Good
Good,5,4,4,0.667,2,5,5,health_sleep,Good
Good,4,4,5,0.667,2,5,4,relationships,Good
Good,4,4,4,0.5,1,4,5,work_studies,Good
Good,4,3,4,0.333,2,3,4,work_studies,Good
Good,5,5,5,1.0,1,4,5,health_sleep,Good
Good,3,5,4,0.5,2,4,4,work_studies,Good
Good,4,3,5,0.5,2,5,5,relationships,Good
Good,3,5,4,0.5,3,5,4,growth_positive,Good
Good,3,5,4,0.5,1,4,5,health_sleep,Good
Good,3,4,4,0.333,3,5,3,work_studies,Good
Good,3,3,4,0.167,3,4,3,relationships,Good
Good,3,5,4,0.5,2,4,4,growth_positive,Good
Good,5,3,5,0.667,2,4,5,health_sleep,Good
Good,4,3,4,0.333,2,4,3,money_future,Good
Good,3,3,3,0.0,3,2,3,growth_positive,Good
Good,5,4,5,0.833,1,4,5,work_studies,Good
Good,3,4,5,0.5,2,4,4,work_studies,Good
Good,4,4,4,0.5,1,4,4,money_future,Good
Good,5,4,4,0.667,2,4,5,relationships,Good
Good,3,5,4,0.5,2,5,4,growth_positive,Good
Good,4,4,4,0.5,2,5,4,work_studies,Good
Good,4,5,3,0.5,2,4,4,relationships,Good
Good,4,4,5,0.667,2,5,4,work_studies,Good
Good,5,5,4,0.833,2,4,5,relationships,Good
Good,3,5,3,0.333,2,4,4,relationships,Good
Good,4,4,4,0.5,3,4,3,work_studies,Good
Good,4,5,5,0.833,1,5,5,money_future,Good
Good,3,4,3,0.167,2,3,3,health_sleep,Good
Good,5,4,4,0.667,2,3,4,health_sleep,Good
Good,5,4,4,0.667,2,4,4,work_studies,Good
Good,4,4,5,0.667,2,5,4,health_sleep,Good
Good,5,4,4,0.667,2,4,5,relationships,Good
Good,3,4,4,0.333,2,4,4,work_studies,Good
Good,5,4,5,0.833,1,4,5,money_future,Good
Good,3,5,4,0.5,1,5,3,money_future,Good
Good,5,5,3,0.667,1,3,5,relationships,Good
Good,4,3,4,0.333,3,4,3,relationships,Good
Good,4,3,5,0.5,2,4,3,money_future,Good
Good,3,4,4,0.333,3,3,4,relationships,Good
Good,4,4,4,0.5,2,4,4,work_studies,Good
Good,4,3,5,0.5,3,3,4,relationships,Good
Good,4,4,4,0.5,2,4,3,money_future,Good
Good,4,5,3,0.5,2,4,5,relationships,Good
Good,4,4,3,0.333,3,4,5,relationships,Good
Good,3,4,4,0.333,3,4,4,money_future,Good
Good,3,4,4,0.333,3,5,4,money_future,Good
Good,3,5,4,0.5,1,4,5,health_sleep,Good
Good,5,4,4,0.667,2,5,4,relationships,Good
Good,3,5,4,0.5,2,4,5,work_studies,Good
Good,4,4,4,0.5,2,4,3,growth_positive,Good
Good,4,4,4,0.5,2,5,3,relationships,Good
Good,4,4,4,0.5,2,4,4,money_future,Good
Good,4,4,4,0.5,3,4,5,relationships,Good
Good,3,5,3,0.333,2,5,3,money_future,Good
Good,3,4,4,0.333,3,3,5,work_studies,Good
Good,4,5,3,0.5,1,5,5,money_future,Good
Good,5,4,3,0.5,2,4,5,health_sleep,Good
Good,3,3,4,0.167,3,3,3,health_sleep,Good
Good,4,4,4,0.5,2,4,4,work_studies,Good
Good,5,4,4,0.667,2,4,5,health_sleep,Good
Good,3,4,4,0.333,3,5,3,work_studies,Good
Good,4,4,3,0.333,3,3,4,health_sleep,Good
Good,5,4,4,0.667,2,3,5,relationships,Good
Good,3,3,5,0.333,2,4,4,relationships,Good
Good,3,5,4,0.5,3,5,4,relationships,Good
Good,4,4,4,0.5,2,4,4,health_sleep,Good
Good,4,4,3,0.333,2,4,4,health_sleep,Good
Good,4,4,4,0.5,2,5,4,health_sleep,Good
Good,3,4,3,0.167,3,3,4,work_studies,Good
Good,3,4,4,0.333,3,4,3,relationships,Good
Good,4,4,5,0.667,2,5,5,work_studies,Good
Good,3,3,4,0.167,2,4,4,growth_positive,Good
Good,4,3,4,0.333,3,4,4,growth_positive,Good
Good,4,4,5,0.667,1,4,5,relationships,Good
Good,4,4,4,0.5,2,3,4,work_studies,Good
Good,4,5,4,0.667,1,5,5,growth_positive,Good
Good,5,4,4,0.667,1,4,4,money_future,Good
Good,5,4,4,0.667,2,4,5,growth_positive,Good
Happy,4,5,5,0.833,2,5,5,growth_positive,Happy
Happy,4,4,5,0.667,1,4,4,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,4,5,0.833,2,5,4,health_sleep,Happy
Happy,5,5,4,0.833,1,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,4,5,5,0.833,2,5,5,relationships,Happy
Happy,4,4,5,0.667,2,4,5,health_sleep,Happy
Happy,4,4,5,0.667,1,4,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,2,5,5,health_sleep,Happy
Happy,4,4,5,0.667,1,4,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,4,4,5,0.667,1,4,4,relationships,Happy
Happy,5,4,4,0.667,1,3,4,relationships,Happy
Happy,4,5,5,0.833,1,4,5,relationships,Happy
Happy,4,5,5,0.833,1,5,4,health_sleep,Happy
Happy,5,5,5,1.0,1,4,5,health_sleep,Happy
Happy,5,5,4,0.833,1,5,5,growth_positive,Happy
Happy,4,4,5,0.667,2,4,5,work_studies,Happy
Happy,5,5,5,1.0,2,5,5,relationships,Happy
Happy,4,5,5,0.833,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,4,5,relationships,Happy
Happy,4,5,5,0.833,1,5,5,relationships,Happy
Happy,5,5,5,1.0,1,4,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,4,5,5,0.833,1,5,5,growth_positive,Happy
Happy,4,5,4,0.667,1,4,5,money_future,Happy
Happy,5,5,4,0.833,1,4,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,4,growth_positive,Happy
Happy,5,4,5,0.833,1,4,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,4,5,4,0.667,2,4,5,relationships,Happy
Happy,4,5,5,0.833,1,4,4,relationships,Happy
Happy,5,5,5,1.0,2,5,5,money_future,Happy
Happy,5,5,5,1.0,2,5,5,health_sleep,Happy
Happy,5,5,4,0.833,1,5,4,health_sleep,Happy
Happy,5,4,5,0.833,1,4,5,money_future,Happy
Happy,4,5,5,0.833,1,5,4,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,5,5,5,1.0,2,5,5,health_sleep,Happy
Happy,4,5,5,0.833,2,5,5,health_sleep,Happy
Happy,5,5,5,1.0,2,4,5,relationships,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,4,5,5,0.833,2,5,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,4,5,0.833,1,4,4,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,5,5,5,1.0,1,5,4,growth_positive,Happy
Happy,4,4,5,0.667,1,4,4,relationships,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,4,relationships,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,4,5,5,0.833,2,5,4,relationships,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,4,5,5,0.833,2,5,5,relationships,Happy
Happy,4,5,5,0.833,1,5,4,growth_positive,Happy
Happy,4,5,5,0.833,2,5,5,money_future,Happy
Happy,4,5,5,0.833,2,4,5,relationships,Happy
Happy,4,5,5,0.833,1,4,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,4,5,4,0.667,2,5,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,4,5,5,0.833,1,4,4,money_future,Happy
Happy,5,4,5,0.833,1,4,5,relationships,Happy
Happy,4,5,4,0.667,2,4,4,growth_positive,Happy
Happy,5,4,5,0.833,1,5,4,relationships,Happy
Happy,5,5,4,0.833,2,4,4,money_future,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,2,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,4,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,4,0.833,1,4,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,4,5,5,0.833,1,5,5,relationships,Happy
Happy,5,5,5,1.0,1,4,5,money_future,Happy
Happy,4,5,5,0.833,2,5,5,health_sleep,Happy
Happy,4,5,4,0.667,2,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,5,4,5,0.833,2,4,5,relationships,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,5,4,4,0.667,2,4,4,money_future,Happy
Happy,5,5,5,1.0,2,4,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,4,4,4,0.5,1,5,4,work_studies,Happy
Happy,5,4,5,0.833,1,5,4,work_studies,Happy
Happy,5,4,5,0.833,1,4,5,health_sleep,Happy
Happy,5,5,4,0.833,1,4,4,work_studies,Happy
Happy,4,4,5,0.667,1,4,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,4,4,5,0.667,2,4,4,money_future,Happy
Happy,5,4,5,0.833,2,5,5,money_future,Happy
Happy,4,4,5,0.667,2,5,4,work_studies,Happy
Happy,4,5,5,0.833,1,4,5,growth_positive,Happy
Happy,5,4,5,0.833,2,5,4,work_studies,Happy
Happy,5,4,5,0.833,1,5,5,money_future,Happy
Happy,4,5,5,0.833,1,5,4,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,4,5,0.833,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,2,5,5,money_future,Happy
Happy,4,5,5,0.833,1,5,5,relationships,Happy
Happy,5,5,5,1.0,1,5,4,relationships,Happy
Happy,4,5,5,0.833,1,5,5,relationships,Happy
Happy,4,5,5,0.833,2,5,5,growth_positive,Happy
Happy,5,4,5,0.833,1,5,5,growth_positive,Happy
Happy,4,5,4,0.667,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,2,5,5,relationships,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,4,4,4,0.5,2,4,4,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,4,5,5,0.833,1,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,4,4,relationships,Happy
Happy,4,5,4,0.667,1,5,4,work_studies,Happy
Happy,5,5,5,1.0,2,5,5,work_studies,Happy
Happy,4,5,5,0.833,1,5,5,relationships,Happy
Happy,5,4,5,0.833,2,4,4,money_future,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,4,0.833,1,4,4,money_future,Happy
Happy,5,5,5,1.0,1,4,5,growth_positive,Happy
Happy,4,5,4,0.667,2,5,5,money_future,Happy
Happy,5,5,5,1.0,2,5,5,work_studies,Happy
Happy,4,5,5,0.833,1,4,5,money_future,Happy
Happy,4,4,5,0.667,1,4,5,work_studies,Happy
Happy,5,5,5,1.0,1,4,5,health_sleep,Happy
Happy,5,4,5,0.833,1,4,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,2,5,5,money_future,Happy
Happy,5,4,5,0.833,1,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,5,5,1.0,2,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,4,4,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,4,4,4,0.5,2,4,5,money_future,Happy
Happy,4,5,5,0.833,2,5,4,relationships,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,5,5,1.0,2,5,5,work_studies,Happy
Happy,4,4,5,0.667,2,4,5,money_future,Happy
Happy,4,4,5,0.667,2,5,4,work_studies,Happy
Happy,5,4,5,0.833,2,4,5,relationships,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,4,5,4,0.667,2,4,5,work_studies,Happy
Happy,4,5,5,0.833,1,5,5,money_future,Happy
Happy,5,5,5,1.0,1,4,5,growth_positive,Happy
Happy,5,4,5,0.833,1,5,5,work_studies,Happy
Happy,5,4,4,0.667,2,5,4,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,4,5,5,0.833,2,4,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,4,5,0.833,2,5,5,work_studies,Happy
Happy,5,4,5,0.833,1,4,5,work_studies,Happy
Happy,4,4,5,0.667,2,4,4,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,5,4,0.833,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,4,4,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,2,5,5,work_studies,Happy
Happy,4,4,4,0.5,3,4,4,growth_positive,Happy
Happy,5,5,4,0.833,1,4,4,work_studies,Happy
Happy,5,5,4,0.833,1,4,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,4,5,0.833,1,5,5,growth_positive,Happy
Happy,4,5,5,0.833,2,5,5,work_studies,Happy
Happy,5,4,5,0.833,2,5,5,money_future,Happy
Happy,4,5,5,0.833,1,5,4,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,5,4,0.833,2,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,4,0.833,1,5,5,money_future,Happy
Happy,5,5,5,1.0,1,4,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,5,4,0.833,2,5,5,growth_positive,Happy
Happy,4,5,5,0.833,1,5,5,health_sleep,Happy
Happy,5,4,5,0.833,2,5,4,money_future,Happy
Happy,5,5,4,0.833,2,5,5,relationships,Happy
Happy,4,4,5,0.667,2,5,4,growth_positive,Happy
Happy,4,5,5,0.833,2,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,5,5,4,0.833,2,5,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,4,5,growth_positive,Happy
Happy,5,5,4,0.833,1,4,5,growth_positive,Happy
Happy,4,5,5,0.833,1,4,5,relationships,Happy
Happy,5,5,4,0.833,2,4,5,money_future,Happy
Happy,5,4,5,0.833,2,4,4,growth_positive,Happy
Happy,5,5,4,0.833,1,5,5,health_sleep,Happy
Happy,4,5,5,0.833,1,5,4,relationships,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,4,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,4,5,0.833,1,4,4,money_future,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,4,5,0.833,1,4,5,money_future,Happy
Happy,5,4,5,0.833,1,5,4,work_studies,Happy
Happy,4,5,5,0.833,1,5,5,relationships,Happy
Happy,5,5,5,1.0,1,4,5,relationships,Happy
Happy,5,4,5,0.833,1,4,5,health_sleep,Happy
Happy,5,4,5,0.833,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,2,5,5,health_sleep,Happy
Happy,4,5,5,0.833,2,5,5,work_studies,Happy
Happy,4,5,5,0.833,2,5,5,work_studies,Happy
Happy,5,4,5,0.833,1,5,5,work_studies,Happy
